"","SRR1033045","SRR1033062","SRR1033262","SRR1033083","SRR1033055","SRR1033121","SRR1033030","SRR1033208","SRR1033026","SRR1033107","SRR1033116","SRR1033104","SRR1033088","SRR1033215","SRR1033024","SRR1033058","SRR1033079","SRR1033212","SRR1033117","SRR1033149"
"RNF180",0,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
"RNF181",701,601,316,158,514,78,514,641,99,416,803,184,343,168,774,518,197,300,57,584
"RNF182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF185",0,1,5,1,0,0,0,4,0,0,0,76,0,0,2,0,0,0,0,0
"RNF186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF187",0,0,4,4,0,15,36,14,1,1,5,3,0,0,1,0,9,3,0,0
"RNF19A",1,0,6,0,0,23,0,0,20,0,0,2,76,0,0,1,12,0,0,0
"RNF19B",0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"RNF2",2,8,2,4,16,11,42,2,0,1,19,10,0,5,1,0,12,12,10,15
"RNF20",60,44,0,0,11,11,20,27,0,0,0,1,0,23,59,1,17,64,0,6
"RNF207",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"RNF208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF213",0,0,12,0,1,0,0,23,23,0,0,12,0,0,0,0,0,0,6,0
"RNF214",4,0,4,0,38,13,0,0,0,0,32,4,0,0,0,8,0,3,13,19
"RNF215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF216",36,98,76,44,0,5,3,12,6,0,0,41,168,16,44,0,57,133,26,67
"RNF216-IT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF216P1",0,0,17,0,0,49,7,9,0,1,63,0,51,0,0,0,28,0,2,9
"RNF217",1,0,0,14,71,49,1,35,0,0,0,64,13,0,0,75,37,0,0,0
"RNF219",0,17,1,1,8,8,1,75,0,1,1,0,0,0,0,0,26,21,0,0
"RNF220",16,0,3,0,1,78,0,0,0,17,0,7,13,0,19,0,0,0,0,0
"RNF222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"RNF223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF24",0,0,48,0,229,88,8,33,0,53,90,4,0,0,23,0,2,19,2,20
"RNF25",0,0,0,19,0,0,0,71,0,0,0,37,0,0,24,0,0,53,0,0
"RNF26",0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,69,122,0,123
"RNF31",0,0,3,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0
"RNF32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF34",39,0,125,8,0,3,16,36,58,0,116,0,10,0,61,0,2,0,0,11
"RNF38",0,2,0,13,0,0,0,0,0,85,0,184,5,0,0,0,44,26,72,9
"RNF39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF4",3,1,134,69,0,4,0,15,18,33,117,38,82,0,6,47,15,193,50,0
"RNF40",0,0,0,37,0,0,1,0,7,4,11,0,18,0,0,0,0,3,0,0
"RNF41",41,0,94,0,8,2,0,14,41,2,0,27,1,0,0,15,37,47,0,0
"RNF43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF44",0,0,26,0,0,0,0,17,0,0,0,0,0,0,0,0,0,22,0,0
"RNF5",0,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"RNF5P1",191,346,7,0,0,0,1,80,134,0,37,79,0,0,0,0,5,0,2,0
"RNF6",260,265,0,11,1,2,0,0,0,0,209,2,1,0,0,9,5,15,1,0
"RNF7",44,104,130,159,304,60,26,73,51,79,175,309,164,2,121,3,167,403,128,180
"RNF8",8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"RNFT1",0,1,220,0,108,50,0,1,0,0,2,6,0,0,0,0,0,193,0,95
"RNFT2",25,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
"RNGTT",0,3,9,9,0,19,7,0,0,53,0,0,4,0,0,13,9,0,13,18
"RNH1",0,0,5,41,6,264,120,116,50,1,501,144,408,50,139,259,20,25,2,23
"RNLS",0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"RNMT",12,13,3,4,36,2,0,12,1,13,4,0,3,2,2,15,0,14,7,2
"RNMTL1",0,0,0,8,2,0,0,0,0,35,0,0,0,0,0,0,0,107,0,0
"RNPC3",1,0,0,0,13,0,0,0,82,0,1,2,0,24,15,0,4,11,6,2
"RNPEP",1,4,0,0,0,1,178,0,0,0,0,0,34,0,1,0,17,1,0,0
"RNPEPL1",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"RNPS1",12,34,14,107,506,41,0,126,4,258,51,108,15,2,209,47,163,81,55,446
"RNU11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU4ATAC",0,493,4243,807,0,0,0,1261,1349,0,0,0,0,3675,0,0,0,634,0,0
"RNU5D-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU5E-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU5F-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6-83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU6ATAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNU86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNY4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNY5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROBO1",0,71,8,1,0,0,0,1,2,0,0,0,0,0,0,3,6,9,7,0
"ROBO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROBO3",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ROBO4",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"ROCK1",57,4,18,32,39,67,52,61,36,31,34,88,0,0,100,53,108,34,5,41
"ROCK1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROCK2",3,2,21,9,11,0,0,13,16,62,1,0,7,0,1,28,11,1,49,4
"ROGDI",0,0,0,0,40,0,0,0,0,3,0,5,1,0,33,0,0,0,0,0
"ROM1",0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROMO1",738,403,312,562,347,547,910,1005,986,1009,817,844,828,994,826,356,595,378,986,947
"ROPN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROPN1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROPN1L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROR1",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,102,0
"ROR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RORA",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RORB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RORC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROS1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP1-177G6.2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"RP1L1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP2",0,44,0,0,0,0,0,0,0,0,35,0,0,0,2,0,0,44,0,0
"RP9",0,48,0,219,31,73,0,0,2,3,8,0,0,196,0,0,15,27,0,0
"RP9P",0,99,0,0,0,0,0,0,0,0,29,1,0,80,1,2,0,0,0,0
"RPA1",42,69,137,1,0,4,0,0,1,0,0,0,0,0,3,0,114,41,0,0
"RPA2",0,1,52,0,0,0,0,116,216,127,159,91,145,0,0,8,1,398,281,0
"RPA3",0,2,0,28,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0
"RPA4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPAIN",57,26,24,128,115,138,164,381,31,181,224,301,2,2,45,89,66,37,329,15
"RPAP1",1,0,51,0,0,4,0,3,0,0,0,0,3,0,0,6,14,8,0,0
"RPAP2",79,161,0,2,45,50,2,23,89,0,34,0,0,7,0,91,69,75,137,78
"RPAP3",0,0,52,12,6,1,0,71,0,1,5,0,0,0,0,9,41,31,18,1
"RPE",0,0,0,64,88,1,59,0,2,0,0,0,143,0,0,94,64,0,0,355
"RPE65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPF1",27,0,3,0,16,0,4,103,22,58,15,1,6,352,34,205,247,15,2,72
"RPF2",31,803,102,0,1,173,0,34,165,81,390,21,336,16,360,586,282,4,20,145
"RPGR",48,0,0,0,0,1,0,2,0,0,0,5,0,0,30,0,0,0,0,0
"RPGRIP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPGRIP1L",0,2,0,0,0,0,0,12,0,65,2,0,0,0,0,0,3,0,0,0
"RPH3A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPH3AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPIA",0,0,1,0,0,0,0,7,57,0,2,2,0,0,0,0,0,0,0,2
"RPL10",1342,1375,1175,1712,930,947,1502,824,892,1172,874,716,1475,1086,1090,1130,996,851,684,907
"RPL10A",1710,1689,698,1462,1839,1199,2364,1819,1836,1225,1114,1426,1686,441,1321,2331,1174,1220,576,1578
"RPL10L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL11",1660,3235,1536,2250,1363,2181,2563,1939,2424,1741,2374,2022,2013,1045,1420,2260,2484,2086,1597,1519
"RPL12",3356,2083,2531,2981,2248,2952,2908,1517,2508,2049,3593,3912,3531,208,3156,2544,2511,1920,3123,2592
"RPL13",189,245,210,182,205,341,319,494,247,353,222,323,179,405,399,133,266,203,262,146
"RPL13A",2492,1575,404,1234,706,521,2296,341,120,742,407,499,1913,9,1059,81,1700,1201,673,890
"RPL13AP17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL13AP20",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
"RPL13AP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL13AP5",1235,3122,2239,2907,1920,2923,3768,2624,2293,2556,2144,2676,1728,2093,2224,4231,3027,2796,1389,3271
"RPL13AP6",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL13P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL14",1319,918,1229,1508,1762,486,2578,1122,950,1135,969,845,2918,374,1102,1576,1107,739,707,1176
"RPL15",1046,2482,2089,2122,2012,2213,2038,1689,1699,1613,1375,997,1895,1494,2362,1930,1987,1536,1060,1826
"RPL17",2384,2926,1429,2560,2343,2095,2310,1249,1458,2352,2476,1655,2086,1765,2112,1861,1099,1608,1669,1505
"RPL17-C18orf32",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,0,167,0,0
"RPL18",1245,1396,775,1077,1314,1322,923,1070,1272,940,1224,938,923,1180,1106,980,1446,568,1053,1263
"RPL18A",4992,2701,4674,4861,6911,4127,5934,5588,3942,4800,3814,3671,4773,2355,4503,5503,5647,3992,4206,5207
"RPL19",4593,3429,1472,2826,2271,2434,4444,3039,3299,3217,3630,1966,3157,2598,4171,3409,1822,2554,2574,1503
"RPL19P12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0
"RPL21",5582,3698,3340,5164,2970,5670,2388,1030,2715,3664,5409,1115,1897,1889,4687,4139,2572,4764,2459,4319
"RPL21P28",3705,6636,3786,12215,10934,2458,11261,4469,8232,5781,2449,5962,10405,5162,8372,5333,6792,3290,6062,5343
"RPL21P44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL22",40,93,39,163,71,70,61,100,240,102,108,94,162,142,158,120,245,156,62,48
"RPL22L1",21,113,71,14,85,16,44,16,62,44,19,30,23,20,8,0,104,45,1,64
"RPL23",8199,5908,7508,6961,4766,7209,8484,4851,10178,5249,7334,5844,9270,5450,6672,7541,9031,8063,3959,6984
"RPL23A",2053,2960,2344,1926,2774,1622,3451,1305,2504,1672,2118,996,2071,1098,3040,4074,2694,1464,1526,1973
"RPL23AP32",0,0,0,0,0,0,0,0,0,0,17,287,0,0,0,0,271,424,182,85
"RPL23AP53",0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,18,10,0,0
"RPL23AP64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL23AP7",5,1,2,13,2,128,46,65,114,6,8,105,4,14,3,121,30,30,72,0
"RPL23AP82",6,3,8,8,0,87,45,19,4,6,2,0,0,110,0,59,0,61,39,0
"RPL23P8",0,3,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0
"RPL24",1463,1704,1638,1441,1490,1326,1224,1278,2234,1649,1711,1992,2800,1646,2016,1223,1501,2294,1682,2189
"RPL26",1282,1819,1474,2529,2309,2222,2192,1665,1921,3014,1446,1440,3386,1129,914,2555,2038,1451,1333,2842
"RPL26L1",481,24,160,125,26,284,60,164,223,248,102,273,937,731,576,0,102,437,39,419
"RPL27",4226,2949,4003,4191,5490,4567,5260,3375,6844,5267,4448,6147,6050,3869,4003,5618,5139,4458,5288,4215
"RPL27A",354,205,106,150,220,133,172,193,292,197,175,105,195,185,249,219,148,123,175,184
"RPL28",210,232,368,341,38,433,470,279,158,291,117,175,562,73,336,128,276,331,438,153
"RPL29",3250,3144,2852,2574,1699,3683,3892,4276,2489,2812,2275,1944,3828,2709,2877,2464,3906,2220,2563,3541
"RPL29P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL3",5420,5980,4166,7793,6628,5617,8072,4765,5418,6417,3550,4109,8096,448,5878,4592,5841,4031,5073,8262
"RPL30",2540,2997,1566,3562,2795,2295,2618,2134,2859,2803,2741,2582,3056,2032,3163,4252,2524,1799,3346,2651
"RPL31",4531,4668,2798,6018,5409,2689,3169,3760,3839,4498,3099,3524,6712,4161,4992,6053,4727,1476,3258,6718
"RPL31P11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL32",481,358,1011,653,552,629,916,788,865,603,606,338,624,580,647,898,721,437,627,663
"RPL32P3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"RPL34",1567,1033,2157,1855,1603,1218,1263,1857,1985,1556,1501,1367,1994,1479,986,2208,1591,1010,1305,1921
"RPL34-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL35",3659,3219,4728,3438,3408,2710,4380,2466,3328,2822,3278,3625,2616,2723,3744,5419,2642,3399,2164,3064
"RPL35A",2505,3463,4260,2538,2603,2623,4388,2639,4420,4353,3522,2687,3534,1841,1753,3791,2768,2526,2214,5571
"RPL36",2466,4413,2688,3515,4481,2450,4786,3258,3497,2324,4203,3304,3702,2073,4258,3048,4168,2697,2784,4238
"RPL36A",887,727,1333,690,750,1091,914,465,1263,788,571,959,1713,1011,840,984,795,817,1038,614
"RPL36A-HNRNPH2",19,246,85,8,0,25,1,147,0,0,35,0,8,0,25,61,8,124,112,0
"RPL36AL",1225,1198,1328,1819,2017,1036,3157,1332,681,2117,3308,1531,1115,752,1272,2208,2294,537,3458,1134
"RPL37",191,386,634,285,235,365,417,383,470,292,316,165,509,121,491,297,365,194,240,382
"RPL37A",5176,4749,6596,4710,4493,4098,4279,2487,4342,4420,4391,4227,5443,4987,5151,6483,4053,4738,5953,6567
"RPL38",4780,2994,2288,3223,2271,2543,3986,2430,3742,2917,2823,2607,2179,3470,4001,4736,2501,3221,2139,3059
"RPL39",3922,3057,3712,2316,3112,3189,3523,3503,4270,3460,2918,3678,3446,1069,4414,4580,3790,2444,4851,4134
"RPL39L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL3L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL4",2142,1707,1841,2873,2544,1589,2583,1292,1585,2323,2014,1345,1372,2421,2256,1920,3051,1660,1838,2402
"RPL41",10713,17640,13241,14516,18445,11517,14400,11053,13334,12101,12636,9681,13612,5662,14317,14088,12002,8563,10480,15085
"RPL5",5546,6268,4060,3203,2647,1992,3122,2739,3645,3024,3388,3724,3981,4349,3215,5339,4415,2593,3614,3447
"RPL6",1196,1214,2020,1419,773,1209,1232,1704,2036,1351,1029,1680,2069,1014,1822,1094,1693,1488,2037,1315
"RPL7",6919,7825,5715,9112,8663,4906,5755,4875,6351,5309,4610,5154,9080,3776,5273,8662,7403,6088,5608,7501
"RPL7A",1791,2108,1838,1933,685,745,2854,1347,3285,1981,1636,1354,2129,614,1999,3191,1463,974,1133,1756
"RPL7L1",532,340,367,277,399,391,188,423,128,205,85,96,3,1,222,736,601,629,180,282
"RPL8",2886,853,2110,3013,515,3321,4333,2514,1843,3409,2411,1629,2509,3174,1899,4005,2293,1385,1815,1930
"RPL9",5571,3931,3373,4306,7668,5041,4930,3178,4744,4121,3225,2766,3720,2014,3305,2496,3138,3450,3905,4099
"RPLP0",3480,3860,3243,3695,3289,3733,4116,4314,3152,2481,3544,3932,2689,1036,2451,4073,4204,2720,2937,1995
"RPLP0P2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPLP1",5652,7064,8127,7858,5886,7698,7840,7961,6467,6721,6806,6233,7340,4097,5911,6788,7642,3127,4936,4852
"RPLP2",1641,1534,2873,1891,1399,2113,1974,1919,3093,1833,1865,1639,2529,2951,2807,2490,2143,1846,1958,1806
"RPN1",200,245,154,6,29,9,1,49,5,125,457,21,11,69,177,7,58,116,1,21
"RPN2",74,481,349,90,89,736,132,213,249,181,120,534,173,14,101,411,159,350,558,242
"RPP14",0,50,88,32,179,60,0,109,0,5,53,0,1,0,4,0,68,46,0,8
"RPP21",0,0,0,287,0,81,11,21,0,0,0,0,224,0,0,0,0,0,0,0
"RPP25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPP25L",0,0,0,0,399,0,0,0,0,0,0,47,275,13,0,0,90,0,0,0
"RPP30",80,0,6,23,113,29,116,5,11,69,109,116,0,30,15,96,17,41,123,58
"RPP38",0,157,0,0,61,4,0,68,2,10,41,5,1,0,68,0,0,0,0,11
"RPP40",0,183,0,0,0,0,208,101,0,0,92,10,0,0,0,0,0,0,4,0
"RPPH1",0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"RPRD1A",16,0,45,1,4,0,0,12,0,61,11,31,0,0,0,0,7,0,2,0
"RPRD1B",0,1,4,19,0,1,2,3,7,0,5,1,6,0,2,0,10,0,8,0
"RPRD2",8,0,0,0,0,0,0,0,2,0,3,17,0,0,1,4,2,37,23,0
"RPRM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPRML",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS10",1435,1466,1762,2470,1518,2452,2599,1436,2148,2939,1413,2098,651,3042,2172,3295,1732,1927,1588,3302
"RPS10-NUDT3",233,455,154,0,299,9,392,108,141,74,19,37,54,26,160,241,176,157,12,145
"RPS10P7",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS11",3040,5166,4299,3059,3255,3894,5693,2690,3670,3751,3376,3327,7816,3451,5315,3764,4294,6666,5290,5385
"RPS12",3082,3241,2060,3388,3593,1986,4250,2068,2157,2202,4041,2000,3839,2472,3831,3498,2353,1767,1720,2248
"RPS13",3389,2608,3399,5396,1958,2862,4554,1381,2993,3099,3105,1738,3358,271,2949,2775,3218,3101,3324,2444
"RPS14",7084,6768,3733,6565,4832,5813,6819,7255,5482,4791,7181,2949,7019,4109,5940,4920,6533,3776,4706,5122
"RPS15",2054,1925,1742,1752,2019,1916,1451,1937,2155,2656,2800,2518,2928,1410,3254,1578,2993,1925,1732,1801
"RPS15A",1439,2965,1529,3262,2058,2597,1271,2507,2075,2077,2030,878,5086,387,3074,3047,3272,3791,1893,2810
"RPS15AP10",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6,0,168
"RPS16",2219,1527,856,1548,2780,1581,3117,529,1850,1604,2500,2287,2651,965,1799,2076,3796,1298,1455,1963
"RPS16P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS17L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS18",12482,12849,11556,16701,12755,10743,15295,8849,11883,12537,12801,7578,12599,6006,11916,18788,12711,6684,6865,14980
"RPS19",3789,2873,3296,4824,3402,3634,4556,3240,3716,2777,2705,2501,4366,2325,3567,2940,3962,3347,3088,3489
"RPS19BP1",0,9,14,0,0,0,0,0,17,11,4,151,0,25,22,0,4,120,0,0
"RPS2",334,509,239,598,415,1181,630,754,784,1457,1866,2791,637,654,88,904,439,158,772,335
"RPS20",1179,1149,1452,947,1268,1119,1270,778,1958,573,668,643,1996,427,863,996,1361,987,640,674
"RPS21",1383,2810,1742,1893,833,1451,1153,2214,1683,1090,1968,1171,2159,596,1121,2720,1107,1804,1046,1146
"RPS23",444,328,325,440,187,497,310,389,502,312,432,483,463,508,435,599,417,493,429,298
"RPS24",2010,2054,1953,1938,2158,2099,1884,1283,2513,1984,1928,1525,2338,2428,3258,1955,2325,1926,1847,1315
"RPS25",3824,4800,3689,4280,6549,4250,4895,1821,6103,3807,4777,2802,4505,3978,3996,3953,4357,2656,3240,3461
"RPS26",868,1123,1301,687,1231,1119,1141,1161,1044,1131,792,1147,595,1256,1005,1053,1619,1147,865,1014
"RPS26P11",0,0,6,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"RPS27",8404,8082,6526,10375,7692,7279,10103,6533,8532,7075,6217,3801,10590,1941,6652,10198,10309,7739,10368,9104
"RPS27A",2134,2264,2238,1514,1378,1467,1821,1280,2952,2131,1952,1756,3149,2295,1811,2512,1752,1511,2367,2397
"RPS27L",910,285,974,867,146,184,857,349,417,225,516,410,600,183,547,296,574,428,715,142
"RPS28",2266,3145,2000,2299,2050,1917,2132,2917,3023,3063,2143,1643,765,4638,2315,1733,2227,1252,2125,2917
"RPS29",4970,4514,2406,4810,4677,4050,4096,3072,2617,3109,3045,3396,4292,3411,5610,4229,7276,5498,3690,3088
"RPS2P32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"RPS3",4273,3350,1787,2569,3029,2600,3744,3167,2504,2696,2576,1996,2738,2739,1888,2467,2986,2164,1855,2157
"RPS3A",3710,2519,4486,3878,3536,3808,4561,3098,4676,3067,3006,2283,5313,2386,2326,5624,3464,3517,2431,4330
"RPS4X",3999,2625,1511,2697,2946,1872,1661,2148,2788,1651,1528,1071,4556,1165,1567,3453,2931,706,1068,2268
"RPS4Y1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS4Y2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS5",5323,2763,2886,2116,2254,854,1964,2374,2676,2553,2368,1428,2427,3279,3424,3296,2872,2153,1963,2874
"RPS6",4977,5961,4166,5444,4035,5390,7490,4553,4244,3548,4268,3876,6357,4563,4549,5442,5212,4433,3935,3878
"RPS6KA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS6KA2",0,0,0,68,0,50,0,0,0,0,22,0,0,0,0,76,0,0,0,0
"RPS6KA2-IT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS6KA3",0,1,0,21,0,3,0,4,41,0,0,0,0,0,1,2,0,1,4,0
"RPS6KA4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS6KA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"RPS6KA6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS6KB1",32,8,12,0,0,16,1,12,16,21,3,62,0,6,24,4,19,94,4,105
"RPS6KB2",6,0,0,0,0,12,14,18,0,2,17,24,0,0,0,0,1,0,0,3
"RPS6KC1",0,0,0,1,0,0,0,0,0,6,14,181,0,0,0,0,0,26,0,22
"RPS6KL1",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"RPS7",1581,2190,2466,1257,1242,1188,1111,1470,2207,1136,1237,1404,1396,1662,1197,1790,1006,1098,1163,1775
